Time (ms),Encoder Counter,RPM,Voltage (mV)
 37.26
Voltage: 7.43
Voltage: 5.28
Voltage: 22.52
Voltage: 37.54
Voltage: 31.79
Voltage: 11.61
Voltage: 3.40
Voltage: 10.95
Voltage: 28.58
Voltage: 37.50
Voltage: 27.21
Voltage: 7.90
Voltage: 4.65
Voltage: 21.78
Voltage: 37.42
Voltage: 32.45
Voltage: 11.81
Voltage: 3.36
Voltage: 11.03
Voltage: 28.93
Voltage: 37.61
Voltage: 26.39
Voltage: 7.47
Voltage: 4.81
Voltage: 22.91
Voltage: 37.61
Voltage: 31.52
Voltage: 10.87
Voltage: 3.36
Voltage: 11.96
Voltage: 29.76
Voltage: 37.15
Voltage: 24.95
Voltage: 7.04
Voltage: 5.32
Voltage: 23.81
Voltage: 37.73
Voltage: 31.01
Voltage: 10.40
Voltage: 3.32
Voltage: 12.47
Voltage: 30.34
Voltage: 37.15
Voltage: 24.01
Voltage: 6.73
Voltage: 5.43
Voltage: 24.44
Voltage: 38.28
Voltage: 30.65
Voltage: 9.74
Voltage: 3.95
Voltage: 18.46
Voltage: 35.82
Voltage: 34.60
Voltage: 14.35
Voltage: 3.68
Voltage: 9.19
Voltage: 32.41
Voltage: 37.03
Voltage: 20.88
Voltage: 5.20
Voltage: 6.76
Voltage: 27.92
Voltage: 38.40
Voltage: 27.76
Voltage: 7.74
Voltage: 4.81
Voltage: 22.40
Voltage: 38.04
Voltage: 31.75
Voltage: 10.83
Voltage: 2.93
Voltage: 12.39
Voltage: 31.63
Voltage: 38.83
Voltage: 25.10
Voltage: 7.39
Voltage: 6.92
Voltage: 27.17
Voltage: 40.00
Voltage: 31.48
Voltage: 9.93
Voltage: 4.42
Voltage: 19.51
Voltage: 36.87
Voltage: 33.51
Voltage: 13.33
Voltage: 2.46
Voltage: 8.41
Voltage: 31.71
Voltage: 36.91
Voltage: 22.17
Voltage: 5.59
Voltage: 5.98
Voltage: 26.20
Voltage: 39.02
Voltage: 30.81
Voltage: 10.17
Voltage: 3.75
Voltage: 14.23
Voltage: 32.61
Voltage: 37.65
Voltage: 23.46
Voltage: 6.76
Voltage: 6.92
Voltage: 26.47
Voltage: 39.18
Voltage: 30.85
Voltage: 10.05
Voltage: 3.64
Voltage: 14.23
Voltage: 32.53
Voltage: 37.81
Voltage: 23.23
Voltage: 6.33
Voltage: 6.30
Voltage: 25.65
Voltage: 38.91
Voltage: 30.77
Voltage: 9.93
Voltage: 4.14
Voltage: 17.95
Voltage: 36.09
